,antecedents,consequents,antecedent support,consequent support,support,confidence,lift
22,frozenset({'AXS'}),frozenset({'XVG'}),0.2916666666666667,0.125,0.08333333333333333,0.2857142857142857,2.2857142857142856
23,frozenset({'XVG'}),frozenset({'AXS'}),0.125,0.2916666666666667,0.08333333333333333,0.6666666666666666,2.2857142857142856
24,frozenset({'BAKE'}),frozenset({'WRX'}),0.125,0.625,0.125,1.0,1.6
25,frozenset({'WRX'}),frozenset({'BAKE'}),0.625,0.125,0.125,0.2,1.6
26,frozenset({'BAKE'}),frozenset({'XRP'}),0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
27,frozenset({'XRP'}),frozenset({'BAKE'}),0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
28,frozenset({'BNB'}),frozenset({'CAKE'}),0.16666666666666666,0.25,0.08333333333333333,0.5,2.0
29,frozenset({'CAKE'}),frozenset({'BNB'}),0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,2.0
30,frozenset({'BNB'}),frozenset({'FLM'}),0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
31,frozenset({'FLM'}),frozenset({'BNB'}),0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
32,frozenset({'SOL'}),frozenset({'BNB'}),0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
33,frozenset({'BNB'}),frozenset({'SOL'}),0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
34,frozenset({'BNB'}),frozenset({'XEM'}),0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
35,frozenset({'XEM'}),frozenset({'BNB'}),0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
36,frozenset({'BTC'}),frozenset({'DOGE'}),0.2916666666666667,0.16666666666666666,0.125,0.42857142857142855,2.5714285714285716
37,frozenset({'DOGE'}),frozenset({'BTC'}),0.16666666666666666,0.2916666666666667,0.125,0.75,2.571428571428571
38,frozenset({'BTC'}),frozenset({'LTC'}),0.2916666666666667,0.16666666666666666,0.08333333333333333,0.2857142857142857,1.7142857142857142
39,frozenset({'LTC'}),frozenset({'BTC'}),0.16666666666666666,0.2916666666666667,0.08333333333333333,0.5,1.7142857142857142
40,frozenset({'BTC'}),frozenset({'XRP'}),0.2916666666666667,0.375,0.16666666666666666,0.5714285714285714,1.5238095238095237
41,frozenset({'XRP'}),frozenset({'BTC'}),0.375,0.2916666666666667,0.16666666666666666,0.4444444444444444,1.5238095238095237
42,frozenset({'LTC'}),frozenset({'CAKE'}),0.16666666666666666,0.25,0.08333333333333333,0.5,2.0
43,frozenset({'CAKE'}),frozenset({'LTC'}),0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,2.0
44,frozenset({'CAKE'}),frozenset({'SHIB'}),0.25,0.20833333333333334,0.125,0.5,2.4
45,frozenset({'SHIB'}),frozenset({'CAKE'}),0.20833333333333334,0.25,0.125,0.6,2.4
46,frozenset({'CAKE'}),frozenset({'XEM'}),0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,2.0
47,frozenset({'XEM'}),frozenset({'CAKE'}),0.16666666666666666,0.25,0.08333333333333333,0.5,2.0
48,frozenset({'HIGH'}),frozenset({'COTI'}),0.125,0.3333333333333333,0.125,1.0,3.0
49,frozenset({'COTI'}),frozenset({'HIGH'}),0.3333333333333333,0.125,0.125,0.375,3.0
50,frozenset({'COTI'}),frozenset({'LINK'}),0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,3.0
51,frozenset({'LINK'}),frozenset({'COTI'}),0.08333333333333333,0.3333333333333333,0.08333333333333333,1.0,3.0
52,frozenset({'LTC'}),frozenset({'COTI'}),0.16666666666666666,0.3333333333333333,0.125,0.75,2.25
53,frozenset({'COTI'}),frozenset({'LTC'}),0.3333333333333333,0.16666666666666666,0.125,0.375,2.25
54,frozenset({'VET'}),frozenset({'DOGE'}),0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,6.0
55,frozenset({'DOGE'}),frozenset({'VET'}),0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,6.0
56,frozenset({'DOT'}),frozenset({'ENJ'}),0.20833333333333334,0.25,0.08333333333333333,0.39999999999999997,1.5999999999999999
57,frozenset({'ENJ'}),frozenset({'DOT'}),0.25,0.20833333333333334,0.08333333333333333,0.3333333333333333,1.5999999999999999
58,frozenset({'ETH'}),frozenset({'DOT'}),0.2916666666666667,0.20833333333333334,0.125,0.42857142857142855,2.057142857142857
59,frozenset({'DOT'}),frozenset({'ETH'}),0.20833333333333334,0.2916666666666667,0.125,0.6,2.057142857142857
60,frozenset({'DOT'}),frozenset({'SHIB'}),0.20833333333333334,0.20833333333333334,0.08333333333333333,0.39999999999999997,1.9199999999999997
61,frozenset({'SHIB'}),frozenset({'DOT'}),0.20833333333333334,0.20833333333333334,0.08333333333333333,0.39999999999999997,1.9199999999999997
62,frozenset({'TRX'}),frozenset({'DOT'}),0.20833333333333334,0.20833333333333334,0.08333333333333333,0.39999999999999997,1.9199999999999997
63,frozenset({'DOT'}),frozenset({'TRX'}),0.20833333333333334,0.20833333333333334,0.08333333333333333,0.39999999999999997,1.9199999999999997
64,frozenset({'ETH'}),frozenset({'ENJ'}),0.2916666666666667,0.25,0.125,0.42857142857142855,1.7142857142857142
65,frozenset({'ENJ'}),frozenset({'ETH'}),0.25,0.2916666666666667,0.125,0.5,1.7142857142857142
66,frozenset({'FLM'}),frozenset({'ENJ'}),0.16666666666666666,0.25,0.08333333333333333,0.5,2.0
67,frozenset({'ENJ'}),frozenset({'FLM'}),0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,2.0
68,frozenset({'SHIB'}),frozenset({'ENJ'}),0.20833333333333334,0.25,0.08333333333333333,0.39999999999999997,1.5999999999999999
69,frozenset({'ENJ'}),frozenset({'SHIB'}),0.25,0.20833333333333334,0.08333333333333333,0.3333333333333333,1.5999999999999999
70,frozenset({'TRX'}),frozenset({'ENJ'}),0.20833333333333334,0.25,0.08333333333333333,0.39999999999999997,1.5999999999999999
71,frozenset({'ENJ'}),frozenset({'TRX'}),0.25,0.20833333333333334,0.08333333333333333,0.3333333333333333,1.5999999999999999
72,frozenset({'TRX'}),frozenset({'META'}),0.20833333333333334,0.125,0.08333333333333333,0.39999999999999997,3.1999999999999997
73,frozenset({'META'}),frozenset({'TRX'}),0.125,0.20833333333333334,0.08333333333333333,0.6666666666666666,3.1999999999999997
74,frozenset({'VET'}),frozenset({'SAND'}),0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
75,frozenset({'SAND'}),frozenset({'VET'}),0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
76,frozenset({'XEM'}),frozenset({'SAND'}),0.16666666666666666,0.375,0.125,0.75,2.0
77,frozenset({'SAND'}),frozenset({'XEM'}),0.375,0.16666666666666666,0.125,0.3333333333333333,2.0
78,frozenset({'SAND'}),frozenset({'XVG'}),0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
79,frozenset({'XVG'}),frozenset({'SAND'}),0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
80,frozenset({'SOL'}),frozenset({'XVG'}),0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
81,frozenset({'XVG'}),frozenset({'SOL'}),0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
82,frozenset({'USDT'}),frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
83,frozenset({'WRX'}),frozenset({'USDT'}),0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
84,"frozenset({'AVAX', 'ADA'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
85,frozenset({'WRX'}),"frozenset({'AVAX', 'ADA'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
86,"frozenset({'AXS', 'ADA'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
87,"frozenset({'AXS', 'WRX'})",frozenset({'ADA'}),0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,1.5
88,frozenset({'ADA'}),"frozenset({'AXS', 'WRX'})",0.3333333333333333,0.16666666666666666,0.08333333333333333,0.25,1.5
89,frozenset({'WRX'}),"frozenset({'AXS', 'ADA'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
90,"frozenset({'BTC', 'COTI'})",frozenset({'ADA'}),0.125,0.3333333333333333,0.08333333333333333,0.6666666666666666,2.0
91,"frozenset({'BTC', 'ADA'})",frozenset({'COTI'}),0.125,0.3333333333333333,0.08333333333333333,0.6666666666666666,2.0
92,"frozenset({'ADA', 'COTI'})",frozenset({'BTC'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
93,frozenset({'BTC'}),"frozenset({'ADA', 'COTI'})",0.2916666666666667,0.08333333333333333,0.08333333333333333,0.2857142857142857,3.4285714285714284
94,frozenset({'COTI'}),"frozenset({'BTC', 'ADA'})",0.3333333333333333,0.125,0.08333333333333333,0.25,2.0
95,frozenset({'ADA'}),"frozenset({'BTC', 'COTI'})",0.3333333333333333,0.125,0.08333333333333333,0.25,2.0
96,"frozenset({'BTC', 'DOGE'})",frozenset({'ADA'}),0.125,0.3333333333333333,0.08333333333333333,0.6666666666666666,2.0
97,"frozenset({'BTC', 'ADA'})",frozenset({'DOGE'}),0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
98,"frozenset({'DOGE', 'ADA'})",frozenset({'BTC'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
99,frozenset({'BTC'}),"frozenset({'DOGE', 'ADA'})",0.2916666666666667,0.08333333333333333,0.08333333333333333,0.2857142857142857,3.4285714285714284
100,frozenset({'DOGE'}),"frozenset({'BTC', 'ADA'})",0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
101,frozenset({'ADA'}),"frozenset({'BTC', 'DOGE'})",0.3333333333333333,0.125,0.08333333333333333,0.25,2.0
102,"frozenset({'BTC', 'LTC'})",frozenset({'ADA'}),0.08333333333333333,0.3333333333333333,0.08333333333333333,1.0,3.0
103,"frozenset({'BTC', 'ADA'})",frozenset({'LTC'}),0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
104,"frozenset({'LTC', 'ADA'})",frozenset({'BTC'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
105,frozenset({'BTC'}),"frozenset({'LTC', 'ADA'})",0.2916666666666667,0.08333333333333333,0.08333333333333333,0.2857142857142857,3.4285714285714284
106,frozenset({'LTC'}),"frozenset({'BTC', 'ADA'})",0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
107,frozenset({'ADA'}),"frozenset({'BTC', 'LTC'})",0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,3.0
108,"frozenset({'ETH', 'ADA'})",frozenset({'CAKE'}),0.125,0.25,0.08333333333333333,0.6666666666666666,2.6666666666666665
109,"frozenset({'ETH', 'CAKE'})",frozenset({'ADA'}),0.08333333333333333,0.3333333333333333,0.08333333333333333,1.0,3.0
110,"frozenset({'ADA', 'CAKE'})",frozenset({'ETH'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
111,frozenset({'ETH'}),"frozenset({'ADA', 'CAKE'})",0.2916666666666667,0.08333333333333333,0.08333333333333333,0.2857142857142857,3.4285714285714284
112,frozenset({'ADA'}),"frozenset({'ETH', 'CAKE'})",0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,3.0
113,frozenset({'CAKE'}),"frozenset({'ETH', 'ADA'})",0.25,0.125,0.08333333333333333,0.3333333333333333,2.6666666666666665
114,"frozenset({'ETH', 'ADA'})",frozenset({'SHIB'}),0.125,0.20833333333333334,0.08333333333333333,0.6666666666666666,3.1999999999999997
115,"frozenset({'ETH', 'SHIB'})",frozenset({'ADA'}),0.08333333333333333,0.3333333333333333,0.08333333333333333,1.0,3.0
116,"frozenset({'ADA', 'SHIB'})",frozenset({'ETH'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
117,frozenset({'ETH'}),"frozenset({'ADA', 'SHIB'})",0.2916666666666667,0.08333333333333333,0.08333333333333333,0.2857142857142857,3.4285714285714284
118,frozenset({'ADA'}),"frozenset({'ETH', 'SHIB'})",0.3333333333333333,0.08333333333333333,0.08333333333333333,0.25,3.0
119,frozenset({'SHIB'}),"frozenset({'ETH', 'ADA'})",0.20833333333333334,0.125,0.08333333333333333,0.39999999999999997,3.1999999999999997
120,"frozenset({'TRX', 'WRX'})",frozenset({'ADA'}),0.125,0.3333333333333333,0.08333333333333333,0.6666666666666666,2.0
121,"frozenset({'ADA', 'WRX'})",frozenset({'TRX'}),0.20833333333333334,0.20833333333333334,0.08333333333333333,0.39999999999999997,1.9199999999999997
122,frozenset({'TRX'}),"frozenset({'ADA', 'WRX'})",0.20833333333333334,0.20833333333333334,0.08333333333333333,0.39999999999999997,1.9199999999999997
123,frozenset({'ADA'}),"frozenset({'TRX', 'WRX'})",0.3333333333333333,0.125,0.08333333333333333,0.25,2.0
124,"frozenset({'ADA', 'XRP'})",frozenset({'WRX'}),0.125,0.625,0.125,1.0,1.6
125,"frozenset({'XRP', 'WRX'})",frozenset({'ADA'}),0.25,0.3333333333333333,0.125,0.5,1.5
126,"frozenset({'ADA', 'WRX'})",frozenset({'XRP'}),0.20833333333333334,0.375,0.125,0.6,1.5999999999999999
127,frozenset({'XRP'}),"frozenset({'ADA', 'WRX'})",0.375,0.20833333333333334,0.125,0.3333333333333333,1.5999999999999999
128,frozenset({'ADA'}),"frozenset({'XRP', 'WRX'})",0.3333333333333333,0.25,0.125,0.375,1.5
129,frozenset({'WRX'}),"frozenset({'ADA', 'XRP'})",0.625,0.125,0.125,0.2,1.6
130,"frozenset({'AVAX', 'AXS'})",frozenset({'SAND'}),0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
131,"frozenset({'AXS', 'SAND'})",frozenset({'AVAX'}),0.125,0.4166666666666667,0.08333333333333333,0.6666666666666666,1.5999999999999999
132,frozenset({'AVAX'}),"frozenset({'AXS', 'SAND'})",0.4166666666666667,0.125,0.08333333333333333,0.19999999999999998,1.5999999999999999
133,frozenset({'SAND'}),"frozenset({'AVAX', 'AXS'})",0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
134,"frozenset({'BAKE', 'AVAX'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
135,"frozenset({'BAKE', 'WRX'})",frozenset({'AVAX'}),0.125,0.4166666666666667,0.08333333333333333,0.6666666666666666,1.5999999999999999
136,"frozenset({'AVAX', 'WRX'})",frozenset({'BAKE'}),0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
137,frozenset({'BAKE'}),"frozenset({'AVAX', 'WRX'})",0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
138,frozenset({'AVAX'}),"frozenset({'BAKE', 'WRX'})",0.4166666666666667,0.125,0.08333333333333333,0.19999999999999998,1.5999999999999999
139,frozenset({'WRX'}),"frozenset({'BAKE', 'AVAX'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
140,"frozenset({'AVAX', 'BNB'})",frozenset({'FLM'}),0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
141,"frozenset({'AVAX', 'FLM'})",frozenset({'BNB'}),0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
142,"frozenset({'BNB', 'FLM'})",frozenset({'AVAX'}),0.08333333333333333,0.4166666666666667,0.08333333333333333,1.0,2.4
143,frozenset({'AVAX'}),"frozenset({'BNB', 'FLM'})",0.4166666666666667,0.08333333333333333,0.08333333333333333,0.19999999999999998,2.4
144,frozenset({'BNB'}),"frozenset({'AVAX', 'FLM'})",0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
145,frozenset({'FLM'}),"frozenset({'AVAX', 'BNB'})",0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
146,"frozenset({'AVAX', 'BNB'})",frozenset({'WRX'}),0.125,0.625,0.125,1.0,1.6
147,"frozenset({'AVAX', 'WRX'})",frozenset({'BNB'}),0.375,0.16666666666666666,0.125,0.3333333333333333,2.0
148,"frozenset({'BNB', 'WRX'})",frozenset({'AVAX'}),0.125,0.4166666666666667,0.125,1.0,2.4
149,frozenset({'AVAX'}),"frozenset({'BNB', 'WRX'})",0.4166666666666667,0.125,0.125,0.3,2.4
150,frozenset({'BNB'}),"frozenset({'AVAX', 'WRX'})",0.16666666666666666,0.375,0.125,0.75,2.0
151,frozenset({'WRX'}),"frozenset({'AVAX', 'BNB'})",0.625,0.125,0.125,0.2,1.6
152,"frozenset({'AVAX', 'CAKE'})",frozenset({'SAND'}),0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
153,"frozenset({'AVAX', 'SAND'})",frozenset({'CAKE'}),0.20833333333333334,0.25,0.08333333333333333,0.39999999999999997,1.5999999999999999
154,"frozenset({'CAKE', 'SAND'})",frozenset({'AVAX'}),0.125,0.4166666666666667,0.08333333333333333,0.6666666666666666,1.5999999999999999
155,frozenset({'AVAX'}),"frozenset({'CAKE', 'SAND'})",0.4166666666666667,0.125,0.08333333333333333,0.19999999999999998,1.5999999999999999
156,frozenset({'CAKE'}),"frozenset({'AVAX', 'SAND'})",0.25,0.20833333333333334,0.08333333333333333,0.3333333333333333,1.5999999999999999
157,frozenset({'SAND'}),"frozenset({'AVAX', 'CAKE'})",0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
158,"frozenset({'AVAX', 'COTI'})",frozenset({'SAND'}),0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
159,frozenset({'SAND'}),"frozenset({'AVAX', 'COTI'})",0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
160,"frozenset({'AVAX', 'COTI'})",frozenset({'WRX'}),0.125,0.625,0.125,1.0,1.6
161,"frozenset({'COTI', 'WRX'})",frozenset({'AVAX'}),0.16666666666666666,0.4166666666666667,0.125,0.75,1.7999999999999998
162,frozenset({'AVAX'}),"frozenset({'COTI', 'WRX'})",0.4166666666666667,0.16666666666666666,0.125,0.3,1.8
163,frozenset({'WRX'}),"frozenset({'AVAX', 'COTI'})",0.625,0.125,0.125,0.2,1.6
164,"frozenset({'AVAX', 'ETH'})",frozenset({'DOT'}),0.08333333333333333,0.20833333333333334,0.08333333333333333,1.0,4.8
165,"frozenset({'AVAX', 'DOT'})",frozenset({'ETH'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
166,"frozenset({'ETH', 'DOT'})",frozenset({'AVAX'}),0.125,0.4166666666666667,0.08333333333333333,0.6666666666666666,1.5999999999999999
167,frozenset({'AVAX'}),"frozenset({'ETH', 'DOT'})",0.4166666666666667,0.125,0.08333333333333333,0.19999999999999998,1.5999999999999999
